order_book_id,trading_hours,market_tplus,symbol,exchange,abbrev_symbol,round_lot,type,de_listed_date,listed_date,status
931497.INDX,"09:31-11:30,13:01-15:00",0.0,中证沪港深内地新型基础设施建设主题指数,,HGSXJJ,1.0,INDX,0000-00-00,2020-07-07,Active
931498.INDX,"09:31-11:30,13:01-15:00",0.0,中证行业潜力指数,,HYQL,1.0,INDX,0000-00-00,2014-11-13,Active
931499.INDX,"09:31-11:30,13:01-15:00",0.0,中证长三角信用债指数,,CSJXYZ,1.0,INDX,0000-00-00,2020-07-01,Active
931500.INDX,"09:31-11:30,13:01-15:00",0.0,中证京津冀信用债指数,,JJJXYZ,1.0,INDX,0000-00-00,2020-07-01,Active
931501.INDX,"09:31-11:30,13:01-15:00",0.0,中证粤港澳大湾区信用债指数,,DWQXYZ,1.0,INDX,0000-00-00,2020-07-01,Active
931502.INDX,"09:31-11:30,13:01-15:00",0.0,中证北京市信用债指数,,BJXYZ,1.0,INDX,0000-00-00,2020-07-01,Active
931503.INDX,"09:31-11:30,13:01-15:00",0.0,中证上海市信用债指数,,SHXYZ,1.0,INDX,0000-00-00,2020-07-01,Active
931504.INDX,"09:31-11:30,13:01-15:00",0.0,中证天津市信用债指数,,TJXYZ,1.0,INDX,0000-00-00,2020-07-01,Active
931505.INDX,"09:31-11:30,13:01-15:00",0.0,中证江苏省信用债指数,,JSXYZ,1.0,INDX,0000-00-00,2020-07-01,Active
931506.INDX,"09:31-11:30,13:01-15:00",0.0,中证广东省信用债指数,,GDXYZ,1.0,INDX,0000-00-00,2020-07-01,Active
931508.INDX,"09:31-11:30,13:01-15:00",0.0,中证浙江省信用债指数,,ZJXYZ,1.0,INDX,0000-00-00,2020-07-01,Active
931509.INDX,"09:31-11:30,13:01-15:00",0.0,中证福建省信用债指数,,FJXYZ,1.0,INDX,0000-00-00,2020-07-01,Active
931510.INDX,"09:31-11:30,13:01-15:00",0.0,中证湖北省信用债指数,,HBXYZ,1.0,INDX,0000-00-00,2020-07-01,Active
931511.INDX,"09:31-11:30,13:01-15:00",0.0,中证四川省信用债指数,,SCXYZ,1.0,INDX,0000-00-00,2020-07-01,Active
931512.INDX,"09:31-11:30,13:01-15:00",0.0,中证周期50主题指数,,ZQ50,1.0,INDX,0000-00-00,2020-07-17,Active
931513.INDX,"09:31-11:30,13:01-15:00",0.0,中证公共卫生主题指数,,GGWS,1.0,INDX,0000-00-00,2020-07-07,Active
931514.INDX,"09:31-11:30,13:01-15:00",0.0,中证央企25债券指数,,YQ25Z,1.0,INDX,0000-00-00,2020-07-01,Active
931515.INDX,"09:31-11:30,13:01-15:00",0.0,中证0-5年央企25债券指数,,0-5NYQ25,1.0,INDX,0000-00-00,2020-07-01,Active
931516.INDX,"09:31-11:30,13:01-15:00",0.0,中证3-7年央企25债券指数,,3-7NYQ25,1.0,INDX,0000-00-00,2020-07-01,Active
931517.INDX,"09:31-11:30,13:01-15:00",0.0,中证0-3年银行50金融债指数,,0-3NYH50JRZ,1.0,INDX,0000-00-00,2020-07-01,Active
931518.INDX,"09:31-11:30,13:01-15:00",0.0,中证0-5年银行50金融债指数,,0-5NYH50JRZ,1.0,INDX,0000-00-00,2020-07-01,Active
931519.INDX,"09:31-11:30,13:01-15:00",0.0,中证3-7年银行50金融债指数,,3-7NYH50JRZ,1.0,INDX,0000-00-00,2020-07-01,Active
931520.INDX,"09:31-11:30,13:01-15:00",0.0,中证科技50领先策略指数,,KJ50LX,1.0,INDX,0000-00-00,2020-07-17,Delisted
931521.INDX,"09:31-11:30,13:01-15:00",0.0,中证高端装备细分50指数,,GZXF50,1.0,INDX,0000-00-00,2020-07-08,Active
931522.INDX,"09:31-11:30,13:01-15:00",0.0,中证央企新动能主题指数,,YQXDN,1.0,INDX,0000-00-00,2020-07-01,Active
931523.INDX,"09:31-11:30,13:01-15:00",0.0,中证沪港深动漫游戏指数,,SHSDMYX,1.0,INDX,0000-00-00,2020-07-08,Active
931524.INDX,"09:31-11:30,13:01-15:00",0.0,中证沪港深科技龙头指数,,SHSKJLT,1.0,INDX,0000-00-00,2020-07-16,Active
931525.INDX,"09:31-11:30,13:01-15:00",0.0,中证兴业证券ESG盈利100指数,,XYZQESGYL100,1.0,INDX,0000-00-00,2020-08-06,Active
931526.INDX,"09:31-11:30,13:01-15:00",0.0,中证企业核心竞争力50指数,,QYHXJZL50,1.0,INDX,0000-00-00,2020-08-24,Active
931527.INDX,"09:31-11:30,13:01-15:00",0.0,中证招银理财夜光商品期限结构指数,,ZYLCQXJG,1.0,INDX,0000-00-00,2020-07-08,Delisted
931528.INDX,"09:31-11:30,13:01-15:00",0.0,中证全指光伏设备行业指数,,GFSBHY,1.0,INDX,0000-00-00,2021-08-24,Active
931529.INDX,"09:31-11:30,13:01-15:00",0.0,中证诚通国企数字经济指数,,GQSZJJ,1.0,INDX,0000-00-00,2023-08-04,Active
931530.INDX,"09:31-11:30,13:01-15:00",0.0,中证中国内地企业500能源指数,,NDQYNY,1.0,INDX,0000-00-00,2014-10-17,Active
931531.INDX,"09:31-11:30,13:01-15:00",0.0,中证中国内地企业500原材料指数,,NDQYCL,1.0,INDX,0000-00-00,2014-10-17,Active
931532.INDX,"09:31-11:30,13:01-15:00",0.0,中证中国内地企业500工业指数,,NDQYGY,1.0,INDX,0000-00-00,2014-10-17,Active
931533.INDX,"09:31-11:30,13:01-15:00",0.0,中证中国内地企业500可选消费指数,,NDQYKX,1.0,INDX,0000-00-00,2014-10-17,Active
931534.INDX,"09:31-11:30,13:01-15:00",0.0,中证中国内地企业500主要消费指数,,NDQYXF,1.0,INDX,0000-00-00,2014-10-17,Active
931535.INDX,"09:31-11:30,13:01-15:00",0.0,中证中国内地企业500医药卫生指数,,NDQYYY,1.0,INDX,0000-00-00,2014-10-17,Active
931536.INDX,"09:31-11:30,13:01-15:00",0.0,中证中国内地企业500金融指数,,NDQYJR,1.0,INDX,0000-00-00,2014-10-17,Active
931537.INDX,"09:31-11:30,13:01-15:00",0.0,中证中国内地企业500信息技术指数,,NDQYXX,1.0,INDX,0000-00-00,2014-10-17,Active
931538.INDX,"09:31-11:30,13:01-15:00",0.0,中证中国内地企业500通信服务指数,,NDQYTX,1.0,INDX,0000-00-00,2014-10-17,Active
931539.INDX,"09:31-11:30,13:01-15:00",0.0,中证中国内地企业500公用事业指数,,NDQYGY,1.0,INDX,0000-00-00,2014-10-17,Active
931540.INDX,"09:31-11:30,13:01-15:00",0.0,中证中国内地企业1000能源指数,,ZG1000NY,1.0,INDX,0000-00-00,2016-05-10,Active
931541.INDX,"09:31-11:30,13:01-15:00",0.0,中证中国内地企业1000原材料指数,,ZG1000CL,1.0,INDX,0000-00-00,2016-05-10,Active
931542.INDX,"09:31-11:30,13:01-15:00",0.0,中证中国内地企业1000工业指数,,ZG1000GY,1.0,INDX,0000-00-00,2016-05-10,Active
931543.INDX,"09:31-11:30,13:01-15:00",0.0,中证中国内地企业1000可选消费指数,,ZG1000KX,1.0,INDX,0000-00-00,2016-05-10,Active
931544.INDX,"09:31-11:30,13:01-15:00",0.0,中证中国内地企业1000主要消费指数,,ZG1000XF,1.0,INDX,0000-00-00,2016-05-10,Active
931545.INDX,"09:31-11:30,13:01-15:00",0.0,中证中国内地企业1000医药卫生指数,,ZG1000YY,1.0,INDX,0000-00-00,2016-05-10,Active
931546.INDX,"09:31-11:30,13:01-15:00",0.0,中证中国内地企业1000金融指数,,ZG1000JR,1.0,INDX,0000-00-00,2016-05-10,Active
931547.INDX,"09:31-11:30,13:01-15:00",0.0,中证中国内地企业1000信息技术指数,,ZG1000XX,1.0,INDX,0000-00-00,2016-05-10,Active
931548.INDX,"09:31-11:30,13:01-15:00",0.0,中证中国内地企业1000通信服务指数,,ZG1000TX,1.0,INDX,0000-00-00,2016-05-10,Active
931549.INDX,"09:31-11:30,13:01-15:00",0.0,中证中国内地企业1000公用事业指数,,ZG1000GY,1.0,INDX,0000-00-00,2016-05-10,Active
931550.INDX,"09:31-11:30,13:01-15:00",0.0,中证中国内地企业500动量指数,,NDQYDL,1.0,INDX,0000-00-00,2016-12-28,Active
931551.INDX,"09:31-11:30,13:01-15:00",0.0,中证中国内地企业500等风险加权指数,,NDQYERC,1.0,INDX,0000-00-00,2016-12-28,Active
931552.INDX,"09:31-11:30,13:01-15:00",0.0,中证1-3年国债指数,,1-3NGZ,1.0,INDX,0000-00-00,2020-08-03,Active
931553.INDX,"09:31-11:30,13:01-15:00",0.0,中证0-1年国债指数,,0-1NGZ,1.0,INDX,0000-00-00,2020-08-03,Active
931554.INDX,"09:31-11:30,13:01-15:00",0.0,中证长江保护主题指数,,CJBH,1.0,INDX,0000-00-00,2020-08-19,Active
931555.INDX,"09:31-11:30,13:01-15:00",0.0,中证新能源动力电池主题指数,,XNDC,1.0,INDX,0000-00-00,2015-06-11,Active
931557.INDX,"09:31-11:30,13:01-15:00",0.0,中证苏锡常发展主题指数,,SXCZ,1.0,INDX,0000-00-00,2020-08-27,Active
931558.INDX,"09:31-11:30,13:01-15:00",0.0,中证无锡发展主题指数,,WXZS,1.0,INDX,0000-00-00,2020-08-27,Active
931559.INDX,"09:31-11:30,13:01-15:00",0.0,中证苏银理财长三角创新指数,,SYLCCSJ,1.0,INDX,0000-00-00,2020-08-27,Active
931560.INDX,"09:31-11:30,13:01-15:00",0.0,中证银华权益基金指数,,YHGJ,1.0,INDX,0000-00-00,2020-08-10,Delisted
931561.INDX,"09:31-11:30,13:01-15:00",0.0,中证银华债券基金指数,,YHZJ,1.0,INDX,0000-00-00,2020-08-10,Delisted
931562.INDX,"09:31-11:30,13:01-15:00",0.0,中证银华货币基金指数,,YHHJ,1.0,INDX,0000-00-00,2020-08-10,Delisted
931563.INDX,"09:31-11:30,13:01-15:00",0.0,中证银华稳定配置基金指数,,YHPZ,1.0,INDX,0000-00-00,2020-08-10,Delisted
931565.INDX,"09:31-11:30,13:01-15:00",0.0,中证招银理财夜光ESG指数,,ZYLCYGESG,1.0,INDX,0000-00-00,2020-08-27,Delisted
931566.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债隐含评级AAA+指数,,XYZYHAAA+,1.0,INDX,0000-00-00,2020-09-07,Active
931567.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债隐含评级AAA指数,,XYZYHAAA,1.0,INDX,0000-00-00,2020-09-07,Active
931568.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债隐含评级AAA-指数,,XYZYHAAA-,1.0,INDX,0000-00-00,2020-09-07,Active
931569.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债隐含评级AA+指数,,XYZYHAA+,1.0,INDX,0000-00-00,2020-09-07,Active
931570.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债隐含评级AA指数,,XYZYHAA,1.0,INDX,0000-00-00,2020-09-07,Active
931571.INDX,"09:31-11:30,13:01-15:00",0.0,中证非银行可转换债券质量指数,,FYZZZL,1.0,INDX,0000-00-00,2020-09-07,Active
931572.INDX,"09:31-11:30,13:01-15:00",0.0,中证非银行可转换债券50指数,,FYZZ50,1.0,INDX,0000-00-00,2020-09-07,Active
931573.INDX,"09:31-11:30,13:01-15:00",0.0,中证港股通科技指数,,GGTKJ,1.0,INDX,0000-00-00,2014-05-21,Active
931574.INDX,"09:31-11:30,13:01-15:00",0.0,中证香港科技指数,,GGKJ,1.0,INDX,0000-00-00,2013-05-21,Active
931575.INDX,"09:31-11:30,13:01-15:00",0.0,中证沪港深物联网主题指数,,SHSWLW,1.0,INDX,0000-00-00,2015-07-31,Active
931576.INDX,"09:31-11:30,13:01-15:00",0.0,中证中信中高信用证券公司高收益债指数,,ZZZXZGQSZ,1.0,INDX,0000-00-00,2020-10-23,Active
931579.INDX,"09:31-11:30,13:01-15:00",0.0,中证东方红优势成长指数,,DZYSCZ,1.0,INDX,0000-00-00,2020-11-09,Active
931580.INDX,"09:31-11:30,13:01-15:00",0.0,中证沪港深游戏及文化传媒指数,,SHSYXCM,1.0,INDX,0000-00-00,2015-05-13,Active
931581.INDX,"09:31-11:30,13:01-15:00",0.0,中证周期稳健成长50指数,,ZQWJCZ50,1.0,INDX,0000-00-00,2017-10-18,Active
931582.INDX,"09:31-11:30,13:01-15:00",0.0,中证数字经济主题指数,,SZJJ,1.0,INDX,0000-00-00,2020-11-09,Active
931583.INDX,"09:31-11:30,13:01-15:00",0.0,中证沪港深数字经济主题指数,,SHSSZJJ,1.0,INDX,0000-00-00,2020-11-09,Active
931585.INDX,"09:31-11:30,13:01-15:00",0.0,中证卫星导航产业指数,,WXDH,1.0,INDX,0000-00-00,2020-11-09,Active
931586.INDX,"09:31-11:30,13:01-15:00",0.0,中证智选300价值稳健策略指数,,300JZWJ,1.0,INDX,0000-00-00,2020-11-09,Active
931587.INDX,"09:31-11:30,13:01-15:00",0.0,中证智选500价值稳健策略指数,,500JZWJ,1.0,INDX,0000-00-00,2020-11-09,Active
931588.INDX,"09:31-11:30,13:01-15:00",0.0,中证智选1000价值稳健策略指数,,1000JZWJ,1.0,INDX,0000-00-00,2020-11-09,Active
931589.INDX,"09:31-11:30,13:01-15:00",0.0,中证智选300成长创新策略指数,,300CZCX,1.0,INDX,0000-00-00,2020-11-09,Active
931590.INDX,"09:31-11:30,13:01-15:00",0.0,中证智选500成长创新策略指数,,500CZCX,1.0,INDX,0000-00-00,2020-11-09,Active
931591.INDX,"09:31-11:30,13:01-15:00",0.0,中证智选1000成长创新策略指数,,1000CZCX,1.0,INDX,0000-00-00,2020-11-09,Active
931592.INDX,"09:31-11:30,13:01-15:00",0.0,中证医疗科技指数,,YLKJ,1.0,INDX,0000-00-00,2020-11-09,Active
931593.INDX,"09:31-11:30,13:01-15:00",0.0,中证科技领先指数,,KJLX,1.0,INDX,0000-00-00,2020-12-22,Active
931594.INDX,"09:31-11:30,13:01-15:00",0.0,中证卫星产业指数,,WXCY,1.0,INDX,0000-00-00,2020-12-22,Active
931595.INDX,"09:31-11:30,13:01-15:00",0.0,中证申万通胀防御策略指数,,CSSWTZFY,1.0,INDX,0000-00-00,2020-12-22,Active
931596.INDX,"09:31-11:30,13:01-15:00",0.0,中证沪港深张江自主创新50指数,,SHSZJ50,1.0,INDX,0000-00-00,2020-12-18,Active
931597.INDX,"09:31-11:30,13:01-15:00",0.0,中证全球张江自主创新综合指数,,QQZJZZ,1.0,INDX,0000-00-00,2020-12-18,Active
931598.INDX,"09:31-11:30,13:01-15:00",0.0,中证中银证券300ESG指数,,ZYZQ300ESG,1.0,INDX,0000-00-00,2021-03-05,Active
931599.INDX,"09:31-11:30,13:01-15:00",0.0,中证湖南50指数,,HN50,1.0,INDX,0000-00-00,2024-10-30,Active
931600.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债隐含评级投资级指数,,XYZYHTZJ,1.0,INDX,0000-00-00,2021-01-13,Active
931601.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债隐含评级高收益指数,,XYZYHGSY,1.0,INDX,0000-00-00,2021-01-13,Active
931602.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债0-1年隐含评级AAA+指数,,XYZ0-1YHAAA+,1.0,INDX,0000-00-00,2021-01-13,Active
931603.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债0-1年隐含评级AAA指数,,XYZ0-1YHAAA,1.0,INDX,0000-00-00,2021-01-13,Active
931604.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债0-1年隐含评级AAA-指数,,XYZ0-1YHAAA-,1.0,INDX,0000-00-00,2021-01-13,Active
931605.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债0-1年隐含评级AA+指数,,XYZ0-1YHAA+,1.0,INDX,0000-00-00,2021-01-13,Active
931606.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债0-1年隐含评级AA指数,,XYZ0-1YHAA,1.0,INDX,0000-00-00,2021-01-13,Active
931607.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债0-1年隐含评级投资级指数,,XYZ0-1YHTZJ,1.0,INDX,0000-00-00,2021-01-13,Active
931608.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债0-1年隐含评级高收益指数,,XYZ0-1YHGSY,1.0,INDX,0000-00-00,2021-01-13,Active
931609.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债1-3年隐含评级AAA+指数,,XYZ1-3YHAAA+,1.0,INDX,0000-00-00,2021-01-13,Active
931610.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债1-3年隐含评级AAA指数,,XYZ1-3YHAAA,1.0,INDX,0000-00-00,2021-01-13,Active
931611.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债1-3年隐含评级AAA-指数,,XYZ1-3YHAAA-,1.0,INDX,0000-00-00,2021-01-13,Active
931612.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债1-3年隐含评级AA+指数,,XYZ1-3YHAA+,1.0,INDX,0000-00-00,2021-01-13,Active
931613.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债1-3年隐含评级AA指数,,XYZ1-3YHAA,1.0,INDX,0000-00-00,2021-01-13,Active
931614.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债1-3年隐含评级投资级指数,,XYZ1-3YHTZJ,1.0,INDX,0000-00-00,2021-01-13,Active
931615.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债1-3年隐含评级高收益指数,,XYZ1-3YHGSY,1.0,INDX,0000-00-00,2021-01-13,Active
931616.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债1-5年隐含评级AAA+指数,,XYZ1-5YHAAA+,1.0,INDX,0000-00-00,2021-01-13,Active
931617.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债1-5年隐含评级AAA指数,,XYZ1-5YHAAA,1.0,INDX,0000-00-00,2021-01-13,Active
931618.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债1-5年隐含评级AAA-指数,,XYZ1-5YHAAA-,1.0,INDX,0000-00-00,2021-01-13,Active
931619.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债1-5年隐含评级AA+指数,,XYZ1-5YHAA+,1.0,INDX,0000-00-00,2021-01-13,Active
931620.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债1-5年隐含评级AA指数,,XYZ1-5YHAA,1.0,INDX,0000-00-00,2021-01-13,Active
931621.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债1-5年隐含评级投资级指数,,XYZ1-5YHTZJ,1.0,INDX,0000-00-00,2021-01-13,Active
931622.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债1-5年隐含评级高收益指数,,XYZ1-5YHGSY,1.0,INDX,0000-00-00,2021-01-13,Active
931623.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债3-5年隐含评级AAA+指数,,XYZ3-5YHAAA+,1.0,INDX,0000-00-00,2021-01-13,Active
931624.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债3-5年隐含评级AAA指数,,XYZ3-5YHAAA,1.0,INDX,0000-00-00,2021-01-13,Active
931625.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债3-5年隐含评级AAA-指数,,XYZ3-5YHAAA-,1.0,INDX,0000-00-00,2021-01-13,Active
931626.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债3-5年隐含评级AA+指数,,XYZ3-5YHAA+,1.0,INDX,0000-00-00,2021-01-13,Active
931627.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债3-5年隐含评级AA指数,,XYZ3-5YHAA,1.0,INDX,0000-00-00,2021-01-13,Active
931628.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债3-5年隐含评级投资级指数,,XYZ3-5YHTZJ,1.0,INDX,0000-00-00,2021-01-13,Active
931629.INDX,"09:31-11:30,13:01-15:00",0.0,中证信用债3-5年隐含评级高收益指数,,XYZ3-5YHGSY,1.0,INDX,0000-00-00,2021-01-13,Active
931630.INDX,"09:31-11:30,13:01-15:00",0.0,中证标准化票据指数,,BPZS,1.0,INDX,0000-00-00,2020-12-21,Active
931631.INDX,"09:31-11:30,13:01-15:00",0.0,中证标准化票据银票指数,,BPYP,1.0,INDX,0000-00-00,2020-12-21,Active
931632.INDX,"09:31-11:30,13:01-15:00",0.0,中证标准化票据商票指数,,BPSP,1.0,INDX,0000-00-00,2020-12-21,Active
931633.INDX,"09:31-11:30,13:01-15:00",0.0,中证标准化票据已贴现商票指数,,BPYTXSP,1.0,INDX,0000-00-00,2020-12-21,Active
931634.INDX,"09:31-11:30,13:01-15:00",0.0,中证标准化票据未贴现商票指数,,BPWTXSP,1.0,INDX,0000-00-00,2020-12-21,Active
931635.INDX,"09:31-11:30,13:01-15:00",0.0,中证标准化票据银行信用指数,,BPYHXY,1.0,INDX,0000-00-00,2020-12-21,Active
931636.INDX,"09:31-11:30,13:01-15:00",0.0,中证新型基础设施建设主体信用债指数,,XJJZTXY,1.0,INDX,0000-00-00,2021-01-13,Active
931637.INDX,"09:31-11:30,13:01-15:00",0.0,中证港股通互联网指数,,GGTHLW,1.0,INDX,0000-00-00,2021-01-11,Active
931638.INDX,"09:31-11:30,13:01-15:00",0.0,中证香港互联网指数,,GGHLW,1.0,INDX,0000-00-00,2021-01-11,Active
931639.INDX,"09:31-11:30,13:01-15:00",0.0,中证创新药优势成长50指数,,CXYYSCZ50,1.0,INDX,0000-00-00,2021-02-19,Active
931640.INDX,"09:31-11:30,13:01-15:00",0.0,中证0-1年国开债流动性指数,,0-1NGKZL,1.0,INDX,0000-00-00,2021-02-23,Active
931641.INDX,"09:31-11:30,13:01-15:00",0.0,中证1-3年国开债流动性指数,,1-3NGKZL,1.0,INDX,0000-00-00,2021-02-23,Active
931642.INDX,"09:31-11:30,13:01-15:00",0.0,中证3-5年国开债流动性指数,,3-5NGKZL,1.0,INDX,0000-00-00,2021-02-23,Active
931643.INDX,"09:31-11:30,13:01-15:00",0.0,中证科创创业50指数,,KCCY50,1.0,INDX,0000-00-00,2021-06-01,Active
931644.INDX,"09:31-11:30,13:01-15:00",0.0,中证800红利指数,,800HL,1.0,INDX,0000-00-00,2024-03-15,Active
931645.INDX,"09:31-11:30,13:01-15:00",0.0,中证1000红利指数,,1000HL,1.0,INDX,0000-00-00,2024-03-15,Active
931646.INDX,"09:31-11:30,13:01-15:00",0.0,中证沪港深新消费指数,,SHSXXF,1.0,INDX,0000-00-00,2021-04-07,Active
931647.INDX,"09:31-11:30,13:01-15:00",0.0,中证兴银理财均衡300指数,,XYLCJH300,1.0,INDX,0000-00-00,2021-03-05,Active
931648.INDX,"09:31-11:30,13:01-15:00",0.0,中证500ESG基准指数,,500ESG,1.0,INDX,0000-00-00,2021-04-12,Active
931649.INDX,"09:31-11:30,13:01-15:00",0.0,中证500ESG领先指数,,500ESGLX,1.0,INDX,0000-00-00,2021-04-12,Active
931650.INDX,"09:31-11:30,13:01-15:00",0.0,中证800ESG基准指数,,800ESG,1.0,INDX,0000-00-00,2022-07-08,Active
931651.INDX,"09:31-11:30,13:01-15:00",0.0,中证800ESG领先指数,,800ESGLX,1.0,INDX,0000-00-00,2021-04-12,Active
931652.INDX,"09:31-11:30,13:01-15:00",0.0,中证厦门发展主题指数,,XMZS,1.0,INDX,0000-00-00,2021-04-07,Active
931653.INDX,"09:31-11:30,13:01-15:00",0.0,中证可转换债券偏股策略指数,,ZZPGCL,1.0,INDX,0000-00-00,2021-03-25,Active
931654.INDX,"09:31-11:30,13:01-15:00",0.0,中证广银理财沪港深健康龙头指数,,GYLCHGSJKLT,1.0,INDX,0000-00-00,2022-01-11,Active
931655.INDX,"09:31-11:30,13:01-15:00",0.0,中证广银理财沪港深科技龙头指数,,GYLCHGSKJLT,1.0,INDX,0000-00-00,2022-01-11,Active
931657.INDX,"09:31-11:30,13:01-15:00",0.0,中证精选市场算力主题指数,,JXSCSL,1.0,INDX,0000-00-00,2025-02-27,Active
931658.INDX,"09:31-11:30,13:01-15:00",0.0,中证中邮理财稳健策略基金指数,,ZYLCWJCL,1.0,INDX,0000-00-00,2020-12-11,Delisted
931659.INDX,"09:31-11:30,13:01-15:00",0.0,中证中邮理财平衡策略基金指数,,ZYLCPHCL,1.0,INDX,0000-00-00,2020-12-11,Delisted
931660.INDX,"09:31-11:30,13:01-15:00",0.0,中证东盟80指数,,ZZDM80,1.0,INDX,0000-00-00,2011-08-12,Active
931661.INDX,"09:31-11:30,13:01-15:00",0.0,中证500ESG价值指数,,500ESGJZ,1.0,INDX,0000-00-00,2021-04-12,Active
931662.INDX,"09:31-11:30,13:01-15:00",0.0,中证800ESG价值指数,,800ESGJZ,1.0,INDX,0000-00-00,2021-04-12,Active
931663.INDX,"09:31-11:30,13:01-15:00",0.0,中证沪港深消费龙头指数,,SHSXFLT,1.0,INDX,0000-00-00,2015-03-13,Active
931664.INDX,"09:31-11:30,13:01-15:00",0.0,中证动力电池指数,,DLDC,1.0,INDX,0000-00-00,2021-04-07,Active
931665.INDX,"09:31-11:30,13:01-15:00",0.0,中证常州指数,,CSCZ,1.0,INDX,0000-00-00,2021-04-09,Active
931666.INDX,"09:31-11:30,13:01-15:00",0.0,中证宁波综合指数,,NBZZ,1.0,INDX,0000-00-00,2021-11-25,Active
931667.INDX,"09:31-11:30,13:01-15:00",0.0,中证800ESG债券指数,,800ESGZQ,1.0,INDX,0000-00-00,2021-03-25,Active
931668.INDX,"09:31-11:30,13:01-15:00",0.0,中证800ESG信用债指数,,800ESGXYZ,1.0,INDX,0000-00-00,2021-03-25,Active
931669.INDX,"09:31-11:30,13:01-15:00",0.0,中证精选市场生物科技指数,,JXSCSWKJ,1.0,INDX,0000-00-00,2025-02-27,Active
931670.INDX,"09:31-11:30,13:01-15:00",0.0,中证医疗优势50指数,,YL50,1.0,INDX,0000-00-00,2015-04-08,Active
931671.INDX,"09:31-11:30,13:01-15:00",0.0,中证新能源汽车优势30指数,,XNYCYS30,1.0,INDX,0000-00-00,2021-04-29,Active
931672.INDX,"09:31-11:30,13:01-15:00",0.0,中证风电产业指数,,FDCY,1.0,INDX,0000-00-00,2021-04-29,Active
931673.INDX,"09:31-11:30,13:01-15:00",0.0,中证沪港深风电产业指数,,SHSFDCY,1.0,INDX,0000-00-00,2021-04-29,Active
931674.INDX,"09:31-11:30,13:01-15:00",0.0,中证中票短融0-1年AAA指数,,ZPDR0-1AAA,1.0,INDX,0000-00-00,2021-03-05,Active
931675.INDX,"09:31-11:30,13:01-15:00",0.0,中证中票短融0-1年高等级指数,,ZPDR0-1GDJ,1.0,INDX,0000-00-00,2021-03-05,Active
931676.INDX,"09:31-11:30,13:01-15:00",0.0,中证中票短融0-3年AAA指数,,ZPDR0-3AAA,1.0,INDX,0000-00-00,2021-03-05,Active
931677.INDX,"09:31-11:30,13:01-15:00",0.0,中证中票短融0-3年高等级指数,,ZPDR0-3GDJ,1.0,INDX,0000-00-00,2021-03-05,Active
931678.INDX,"09:31-11:30,13:01-15:00",0.0,中证目标风险保守指数,,MBBS,1.0,INDX,0000-00-00,2021-04-09,Active
